Prediction _compress,Labels,Entropy,Binary_Labels
1,1,0.000625263,1
6,6,0.110083256,1
5,5,0.009200276,1
1,1,0.001148232,1
6,3,1.338916114,0
0,0,2.475215613,1
3,3,1.475835306,1
9,9,0.018021268,1
0,0,1.898517556,1
1,0,1.89574167,0
2,2,0.658514525,1
0,5,2.040302709,0
0,0,0.909082493,1
8,4,1.253188773,0
0,0,0.013834983,1
1,1,0.020713081,1
1,9,0.31384529,0
3,8,2.24789532,0
4,4,1.478782457,1
9,9,0.007988625,1
4,4,0.562761129,1
6,2,1.371146189,0
4,4,0.32448494,1
3,3,1.00431917,1
3,3,1.316235929,1
6,4,1.160600175,0
0,0,0.75489827,1
4,4,0.28581788,1
6,3,0.99769858,0
7,2,2.055412989,0
8,8,0.011148651,1
9,9,3.30E-05,1
1,1,0.141813076,1
3,5,0.833445423,0
8,8,0.302023789,1
1,1,0.000250964,1
8,8,0.121130543,1
2,2,0.128500352,1
2,4,2.026889415,0
4,5,1.467605936,0
2,2,0.908339031,1
4,4,0.631815419,1
1,1,0.00151595,1
1,1,0.058143964,1
6,6,0.582616022,1
6,6,0.019666324,1
9,8,1.654730538,0
5,5,0.374706426,1
2,2,0.091445302,1
0,2,2.195477466,0
5,5,0.745667203,1
0,0,0.444419486,1
8,8,0.677811334,1
2,2,0.650277565,1
3,3,2.05083589,1
6,6,0.204328359,1
2,2,0.281723707,1
9,9,0.05614343,1
6,6,0.085826228,1
1,1,0.023207679,1
4,4,0.240185532,1
5,5,0.32233912,1
9,9,0.010772362,1
0,0,0.012149924,1
1,1,0.004691911,1
7,0,0.863548626,0
0,0,1.229803007,1
8,8,0.029457765,1
1,1,0.006496207,1
1,1,0.252005483,1
3,6,1.736946814,0
6,6,0.001479764,1
1,9,2.165255121,0
5,5,0.020846811,1
2,4,1.158324982,0
1,1,0.478539973,1
5,7,1.220822814,0
8,8,0.086873703,1
6,6,0.141098462,1
9,9,0.207289283,1
1,1,0.004289684,1
7,7,0.513060825,1
6,6,0.001962048,1
0,0,0.017315177,1
6,9,1.204433902,0
5,3,0.784223066,0
6,5,1.180629782,0
3,3,0.976661738,1
2,2,0.393962911,1
5,5,2.529817525,1
3,3,0.702527771,1
4,4,1.541900566,1
1,9,1.123016098,0
7,7,1.074562651,1
1,1,2.27E-05,1
2,4,1.816845057,0
4,4,1.811507982,1
1,6,1.614670705,0
1,1,0.00011267,1
3,3,0.807877686,1
8,8,0.002692887,1
8,8,0.001922472,1
0,0,0.798057329,1
6,6,0.030794702,1
7,7,0.266835424,1
7,7,0.740473441,1
6,6,0.607922813,1
7,7,0.004389068,1
2,2,1.682340489,1
3,3,0.803844385,1
2,2,1.443829253,1
4,2,2.014575425,0
6,6,0.155551063,1
2,2,0.005462747,1
7,7,0.010913365,1
2,4,1.108596461,0
7,0,2.01682742,0
3,3,1.600589523,1
6,6,1.006336607,1
2,2,0.044269221,1
6,6,1.580012498,1
3,3,0.678798746,1
7,3,2.210523072,0
9,0,1.503901637,0
9,9,0.71722054,1
5,5,1.745645382,1
1,1,0.007694031,1
1,1,0.352835655,1
5,5,0.063104473,1
3,3,1.070746986,1
2,6,0.839857154,0
4,4,0.749898428,1
3,3,0.070580681,1
2,4,0.162325532,0
1,1,0.026965049,1
0,0,1.358128821,1
4,4,0.453209278,1
3,5,1.561110207,0
5,5,0.375744102,1
4,2,1.186304749,0
2,8,2.09794758,0
9,9,0.381367754,1
3,4,2.195945416,0
3,3,0.241590744,1
1,1,1.275444371,1
8,8,0.022347378,1
1,0,1.644080833,0
1,1,4.85E-05,1
3,3,0.749137569,1
3,3,0.65290833,1
4,4,0.897998959,1
6,4,1.247579077,0
2,2,0.994823552,1
9,9,0.477103771,1
7,7,0.057319611,1
6,6,1.718585658,1
8,8,0.983706274,1
1,1,6.88E-06,1
8,8,0.706143737,1
9,9,0.005943891,1
1,1,0.907494971,1
3,3,0.495840412,1
1,1,0.007723349,1
7,7,0.129466375,1
3,3,0.239130451,1
0,0,2.073130355,1
0,0,0.319698285,1
2,2,0.175145491,1
0,8,1.271165165,0
3,3,1.123164001,1
9,9,0.101870143,1
2,2,0.678321307,1
7,7,1.653758822,1
4,2,1.997057073,0
6,6,0.013397022,1
0,0,0.803635065,1
1,1,1.65E-05,1
6,6,1.0561146,1
1,1,0.000878815,1
6,6,0.119753633,1
7,7,1.122006019,1
5,5,1.124811554,1
5,5,0.490141764,1
6,2,1.257797366,0
3,5,1.886388218,0
9,9,0.050360982,1
4,4,0.287695316,1
0,0,1.677389086,1
0,2,2.678840109,0
6,3,0.967538416,0
7,4,0.830780097,0
1,9,1.600581612,0
5,4,1.519428914,0
1,1,0.003112121,1
0,0,0.367599784,1
8,0,1.106440927,0
2,2,1.210936399,1
6,3,1.432211102,0
3,8,2.270860063,0
9,9,0.002286763,1
2,2,0.036096841,1
8,8,0.317085769,1
9,9,0.109217917,1
5,5,1.028725481,1
7,7,0.80718423,1
9,9,0.524379111,1
1,1,1.13E-05,1
4,4,2.070704536,1
5,6,1.887446115,0
2,2,1.953477866,1
8,8,0.005290533,1
3,4,2.546059576,0
5,4,2.0118999,0
8,8,0.010219929,1
9,9,0.038077537,1
3,3,0.219539804,1
1,1,0.001252043,1
0,1,0.679604881,0
6,6,0.461013455,1
5,5,2.613998791,1
8,8,0.229311972,1
2,4,1.585257508,0
6,6,1.108620449,1
6,4,1.533904189,0
5,5,1.039515874,1
2,2,0.038299261,1
6,6,0.944978346,1
3,4,2.162498611,0
2,2,1.845274766,1
3,3,0.951391675,1
9,1,1.982406359,0
6,3,0.299699523,0
6,6,0.002445358,1
8,8,0.273813994,1
5,5,0.611092795,1
2,2,0.008065398,1
2,2,1.699302931,1
7,7,0.010545669,1
1,1,1.12E-05,1
6,6,1.905730946,1
2,2,0.443398332,1
3,5,1.718168873,0
9,9,0.010150718,1
6,2,1.310389721,0
8,8,0.012486496,1
1,1,0.000732932,1
6,6,0.991142295,1
9,9,0.469120772,1
5,2,1.511297876,0
5,7,1.4848682,0
3,5,1.289142446,0
3,3,1.093444948,1
2,2,0.476962935,1
9,9,0.422483803,1
7,7,0.074956618,1
0,0,0.36584046,1
2,2,0.879085449,1
9,9,0.144943233,1
3,3,1.581603505,1
7,4,0.280721862,0
1,1,0.000163431,1
6,7,1.773970737,0
9,9,0.168353891,1
5,5,0.532065944,1
8,8,0.073959097,1
1,9,0.998636441,0
7,7,0.001273469,1
3,3,2.469828109,1
6,4,0.080898603,0
0,0,1.618411777,1
1,9,0.776326591,0
7,7,0.090198138,1
0,4,1.831895318,0
2,2,1.671979504,1
4,4,0.608457675,1
7,7,0.066823157,1
8,0,1.457667536,0
9,1,0.507454681,0
8,8,0.396021495,1
1,1,0.000549081,1
0,0,1.505983535,1
7,4,1.396990558,0
6,6,0.430501287,1
1,1,0.009207611,1
9,9,0.314419587,1
1,9,1.073977045,0
0,2,0.473229334,0
1,1,0.303708323,1
5,2,1.333796695,0
3,5,1.433245809,0
6,6,0.017505191,1
9,9,1.057033271,1
7,7,0.001320756,1
7,7,0.490478601,1
3,3,1.781869074,1
6,4,1.519884532,0
2,2,0.061366337,1
0,0,0.085362455,1
2,2,1.443538869,1
5,5,0.389544616,1
2,6,1.470929107,0
7,7,0.064392705,1
4,3,2.124392568,0
7,7,0.13764717,1
2,9,1.750474094,0
4,4,0.991861167,1
2,2,1.595934288,1
0,0,1.112308346,1
6,6,0.338410661,1
1,1,1.16E-05,1
7,7,0.099566033,1
5,5,0.835368515,1
6,6,0.77038681,1
5,5,0.386208658,1
7,3,1.722097173,0
9,9,0.088650877,1
2,2,0.767313725,1
7,7,0.053275926,1
8,8,0.189317785,1
2,5,1.392023484,0
9,9,0.000186656,1
5,5,2.317206674,1
8,8,0.145667653,1
3,5,1.253665425,0
4,4,0.860292263,1
3,3,0.874439536,1
7,7,0.029736801,1
9,9,0.286703989,1
8,8,0.337244651,1
1,1,4.93E-06,1
2,2,1.489416914,1
2,2,2.068811217,1
8,8,0.07526005,1
9,9,0.055766614,1
3,3,0.933800022,1
2,0,0.66558458,0
2,8,2.553730077,0
4,4,1.333075548,1
0,0,0.093095118,1
2,2,0.642890697,1
0,0,1.786023528,1
1,1,0.020208137,1
6,4,1.510918843,0
0,1,0.739454384,0
8,8,0.804043886,1
3,5,0.659795489,0
3,5,1.60640923,0
7,7,1.259374334,1
9,9,0.452117622,1
8,8,1.206826181,1
3,3,2.175346825,1
7,7,0.006566499,1
9,9,0.000432144,1
1,1,0.055919932,1
5,5,0.274681429,1
6,6,0.851387896,1
9,9,0.009706271,1
8,8,0.291281309,1
7,7,0.210773211,1
5,2,1.720793415,0
0,0,0.303012195,1
9,9,0.099011453,1
0,0,0.015430665,1
8,8,1.266058175,1
6,5,0.790031459,0
9,9,1.184277743,1
4,4,2.164161609,1
2,2,0.156185335,1
9,9,0.132633408,1
8,8,0.581017582,1
1,1,0.016188298,1
9,9,0.392102664,1
1,1,0.001016641,1
8,8,2.024811183,1
3,3,0.1149746,1
7,7,0.009167416,1
6,6,0.097046202,1
6,4,2.408771025,0
2,2,0.026550952,1
9,3,1.335333136,0
7,7,0.060696213,1
2,0,0.34750046,0
3,3,0.993730355,1
2,5,1.751576755,0
8,8,0.279269803,1
8,8,0.260682142,1
8,8,0.043506773,1
7,7,0.975369233,1
9,9,0.009697403,1
6,6,0.135571196,1
2,2,0.638381963,1
7,7,0.015655009,1
4,4,0.835151602,1
5,5,1.503908159,1
7,7,0.225338708,1
6,6,0.426352097,1
7,7,0.747245278,1
1,1,0.015117255,1
7,7,0.2493607,1
3,3,0.979215151,1
6,6,0.65079542,1
8,8,0.007294786,1
2,2,0.841610212,1
6,6,0.07000546,1
6,6,0.098730437,1
7,7,1.632828112,1
1,1,0.028623522,1
3,5,0.915429766,0
9,9,0.0265319,1
7,7,0.07133828,1
1,1,0.260753452,1
7,7,0.324448071,1
0,0,1.438673036,1
1,1,0.028558595,1
2,6,2.198187601,0
6,3,0.436240287,0
3,3,2.777037803,1
1,9,0.313536023,0
0,0,0.256925578,1
1,1,0.009605366,1
7,2,0.580533118,0
3,3,1.481230322,1
2,2,0.883464421,1
2,2,0.007612918,1
5,5,1.472634518,1
2,4,1.680998092,0
9,9,0.003422311,1
8,8,0.827292648,1
7,7,1.047726615,1
4,4,1.581162621,1
6,4,1.014596507,0
9,9,0.000305877,1
5,7,1.075392072,0
6,6,0.15544565,1
7,7,0.051731254,1
5,7,1.934465975,0
1,1,0.006739217,1
2,2,1.598874689,1
3,3,1.947482179,1
5,5,1.992159876,1
1,1,0.004149991,1
9,9,3.24E-05,1
2,0,1.285291664,0
2,3,0.753940354,0
3,3,1.15718258,1
1,1,0.000581137,1
5,5,0.353005712,1
6,6,0.666150173,1
1,6,2.276568188,0
6,2,0.716920153,0
7,4,0.897070124,0
6,6,0.113869721,1
8,8,0.016713424,1
8,8,0.000114319,1
9,9,0.172951778,1
6,6,0.743648328,1
6,6,0.074187715,1
1,1,0.158835332,1
0,0,0.022867763,1
7,7,0.10720654,1
5,5,1.060873216,1
8,8,0.000679309,1
2,2,1.622403337,1
1,1,1.437470855,1
5,5,1.08429395,1
8,8,0.020138949,1
1,1,0.000474535,1
4,4,0.416216984,1
3,7,2.60411287,0
5,5,0.032623614,1
0,0,0.1192305,1
3,3,1.153598064,1
0,9,1.132087123,0
9,9,0.002466655,1
5,5,0.674896451,1
2,2,0.413880877,1
8,8,0.147929073,1
7,4,0.516170748,0
1,1,0.992194361,1
9,9,0.63340841,1
0,0,0.736252112,1
2,4,1.314372374,0
4,4,1.174110938,1
8,8,0.092957948,1
2,2,1.925234011,1
9,9,1.351450217,1
0,0,0.372277627,1
7,7,0.463700729,1
9,9,0.031087385,1
8,8,0.000958518,1
7,7,0.001191934,1
1,1,0.007361764,1
6,3,0.684208079,0
6,2,0.596029643,0
9,9,0.999121675,1
2,9,2.257223814,0
3,5,1.259723701,0
9,9,0.001045004,1
7,7,0.156907064,1
6,6,0.162262309,1
7,7,0.607105795,1
7,7,0.629478731,1
1,1,0.173823845,1
1,1,0.099297933,1
2,2,0.468182137,1
4,4,0.687558623,1
2,2,0.418968344,1
0,0,0.058745449,1
6,6,0.402389812,1
8,8,0.000356402,1
9,7,1.42818962,0
6,6,0.592692103,1
6,2,1.758720909,0
2,2,2.252805326,1
9,9,0.538042763,1
7,8,2.304465393,0
2,2,1.172673186,1
4,4,1.502528836,1
0,2,1.21587626,0
0,0,0.586648081,1
5,5,1.483144414,1
8,8,0.013422273,1
6,6,0.011882186,1
8,8,0.053975091,1
2,2,0.218378561,1
7,7,1.925061743,1
7,7,0.883462916,1
3,3,1.641355848,1
1,1,1.756952335,1
8,8,0.044964462,1
1,1,0.004315607,1
2,6,1.023314866,0
3,5,1.800429708,0
9,9,0.051279453,1
7,7,0.082982593,1
8,8,1.651886439,1
9,9,0.045882401,1
6,6,0.088074018,1
3,4,0.787407507,0
8,8,0.008869082,1
1,1,0.036365272,1
9,9,0.156029308,1
4,4,0.09754656,1
0,0,0.344761069,1
2,4,1.614379776,0
1,1,0.019426586,1
4,4,1.385158289,1
3,3,1.96552605,1
6,6,0.145188069,1
2,2,0.220847688,1
2,2,0.411152082,1
2,7,1.321318823,0
0,0,0.495909608,1
0,0,1.037846702,1
7,7,0.041485749,1
0,0,0.154395675,1
7,7,0.454611995,1
7,4,2.452489781,0
3,3,1.11073211,1
2,6,1.745927534,0
7,7,1.169500842,1
7,7,0.004552382,1
4,4,1.130927127,1
5,5,1.680922957,1
4,4,0.799184755,1
3,3,0.157026142,1
3,5,0.791560794,0
5,5,2.256653762,1
4,4,1.581237992,1
0,7,1.313569642,0
0,1,1.499714353,0
1,0,1.359438136,0
7,7,0.169998816,1
7,7,2.322583367,1
1,1,0.007704526,1
6,6,0.386197129,1
5,5,0.283479474,1
8,0,0.965402334,0
7,7,0.20660742,1
7,7,0.003518427,1
4,4,1.275586657,1
6,6,0.58281136,1
1,1,0.006493671,1
8,8,0.014399423,1
5,5,0.951071225,1
9,9,0.014096936,1
1,3,1.978612362,0
5,5,0.036169523,1
6,6,0.71151115,1
2,2,0.159099078,1
2,2,0.301778473,1
7,7,0.231545051,1
3,3,1.966312055,1
5,5,1.436076548,1
8,8,0.001171428,1
1,1,1.07E-05,1
0,0,0.397755414,1
2,6,1.636877419,0
8,8,0.013928013,1
7,7,0.233333971,1
7,8,2.558895145,0
8,8,0.015541461,1
5,5,0.568369463,1
7,7,0.078681701,1
1,5,1.766473505,0
4,4,1.940610866,1
9,9,0.000130931,1
7,7,0.77248165,1
4,3,2.332542574,0
3,3,1.612287801,1
8,8,0.106846038,1
0,8,1.228081473,0
6,3,0.28017617,0
9,9,0.258268863,1
4,4,1.411366792,1
7,7,0.001542333,1
2,2,2.424261734,1
0,0,0.046083039,1
8,8,1.277843205,1
0,0,1.172998502,1
7,7,0.005526883,1
8,3,0.728461172,0
3,3,2.149445448,1
2,2,1.319858846,1
3,5,1.482941208,0
2,2,0.570424592,1
3,4,2.71382597,0
5,4,2.150245132,0
0,0,0.127368526,1
4,4,1.899506398,1
8,8,1.993709609,1
2,2,0.823933616,1
4,4,2.031507831,1
0,0,1.594280193,1
6,6,0.550662601,1
4,4,0.050714666,1
3,5,2.196127536,0
6,6,0.126268119,1
2,0,1.367967323,0
8,8,1.014639884,1
0,8,2.43966864,0
0,0,1.453969082,1
6,6,0.053146618,1
1,1,8.05E-05,1
1,1,0.022941076,1
6,6,0.160070926,1
1,1,0.002037671,1
4,4,0.969176498,1
2,2,1.890950221,1
1,1,0.477400336,1
0,1,1.675418409,0
2,2,0.719909833,1
3,4,1.830364996,0
4,4,1.40176297,1
0,5,2.553457559,0
3,5,1.803648224,0
8,8,0.258788126,1
8,8,0.972102541,1
5,5,0.149555204,1
1,1,0.002701537,1
8,8,0.000940441,1
2,2,0.954953729,1
3,3,1.364637319,1
3,3,0.86922156,1
9,9,0.032785298,1
6,6,0.538216074,1
6,6,1.491107132,1
6,5,1.447900821,0
0,0,0.019117583,1
7,7,0.000122844,1
3,3,0.59939565,1
3,3,1.009130062,1
2,2,1.069353548,1
7,7,0.815147662,1
4,4,0.548143557,1
5,5,0.894802266,1
6,6,0.252206921,1
0,0,1.49594841,1
6,2,0.357875598,0
1,1,0.161988424,1
8,8,1.49738689,1
1,1,0.095445518,1
0,0,0.502944555,1
9,9,0.001359881,1
3,3,1.197266129,1
1,1,0.783387727,1
0,0,0.329391088,1
5,5,1.0172114,1
3,4,1.686602237,0
2,2,1.359111263,1
3,3,2.448468197,1
3,3,0.334903742,1
6,6,0.227999128,1
7,7,0.001387549,1
2,6,1.681624536,0
0,0,0.996052282,1
0,0,1.222590937,1
5,5,0.703745424,1
7,7,0.010032104,1
4,4,1.345112582,1
7,7,0.144728141,1
7,7,0.000437782,1
0,0,0.485016498,1
6,6,0.046030586,1
1,1,0.024179381,1
7,3,1.723971643,0
9,9,0.42170599,1
0,0,0.864568941,1
9,9,0.441502906,1
0,0,0.290176504,1
3,3,1.118342035,1
8,8,0.010742034,1
4,4,0.668331659,1
0,8,1.324984898,0
8,8,0.527649751,1
4,4,1.43428592,1
1,1,0.000710751,1
0,0,1.600369408,1
6,2,0.793799224,0
2,2,1.344238739,1
4,4,0.043445832,1
1,1,0.040637515,1
1,1,0.009325355,1
2,2,1.758346958,1
7,4,1.001496656,0
3,3,0.36112054,1
4,4,0.89726913,1
1,1,0.196514683,1
4,4,0.13082921,1
7,7,0.164348435,1
1,1,0.00874732,1
0,0,1.004013845,1
0,0,2.091600508,1
9,9,0.000383604,1
0,0,1.570616964,1
0,4,2.048904813,0
2,2,1.094986707,1
8,8,0.006935523,1
8,8,0.030809833,1
5,5,0.234789015,1
5,5,0.866435943,1
8,0,1.017448972,0
2,4,2.117102751,0
0,0,0.757645452,1
8,8,0.058149036,1
2,6,0.797820928,0
2,2,1.240808952,1
5,5,0.101136719,1
9,9,0.000654197,1
2,2,0.02348476,1
9,9,0.001471356,1
1,1,0.000193832,1
1,1,0.007376832,1
3,5,1.261093579,0
4,4,0.293448943,1
7,7,0.086245809,1
5,5,1.830509892,1
0,8,1.469532491,0
6,6,0.320686776,1
6,2,1.336154264,0
1,1,0.009870936,1
5,5,0.195592807,1
5,5,1.296265141,1
3,3,0.4310927,1
6,4,1.175590369,0
1,1,0.11633042,1
8,8,1.031552532,1
9,9,6.97E-05,1
9,9,0.000645019,1
8,8,0.397463312,1
6,9,2.05426575,0
8,8,0.005524815,1
6,6,0.05232376,1
8,8,1.149558542,1
5,5,0.106810704,1
8,8,0.305516533,1
9,9,0.250680369,1
6,4,1.877104229,0
6,6,0.02633064,1
2,2,2.164795452,1
1,6,1.589138859,0
3,3,1.113579602,1
7,7,1.896834558,1
4,4,0.477729311,1
0,0,1.790978926,1
0,0,2.121048912,1
1,1,1.79E-05,1
7,7,1.10E-06,1
3,5,1.208915274,0
1,1,0.193148576,1
5,5,0.51134371,1
1,9,0.826527314,0
3,3,0.292940112,1
1,1,1.71E-07,1
6,6,0.71302226,1
1,8,1.623509222,0
2,7,2.410633,0
0,3,1.807925845,0
6,6,0.06593592,1
9,9,0.003863705,1
1,1,0.602113336,1
2,2,0.262188769,1
1,0,1.326654036,0
1,1,0.455865015,1
7,7,0.049149408,1
2,2,1.624876767,1
2,6,2.194475396,0
1,1,4.00E-05,1
9,9,0.122220105,1
0,0,0.165072161,1
0,0,0.49200585,1
1,8,0.979149673,0
9,9,0.010511349,1
9,9,0.02178054,1
2,2,1.054268697,1
8,8,0.312037689,1
6,6,2.036448309,1
5,2,1.503670945,0
5,5,1.707676508,1
6,6,2.006264341,1
0,0,0.013537626,1
3,3,1.741414975,1
2,3,0.259317435,0
0,0,0.21002706,1
5,7,1.575190542,0
4,4,0.891373443,1
7,7,0.083509029,1
5,5,1.011741634,1
2,0,2.099435105,0
1,1,5.87E-06,1
0,6,1.848661566,0
8,8,0.008846508,1
8,8,0.339301832,1
1,1,0.153986086,1
2,2,0.788028777,1
1,1,0.527813108,1
3,5,1.07611057,0
4,4,0.772563463,1
5,5,0.002874841,1
9,9,0.000442459,1
6,6,0.128104866,1
7,7,0.274656854,1
1,1,3.20E-06,1
0,0,0.00491127,1
6,6,0.679761485,1
9,9,0.040965136,1
6,2,1.176885755,0
7,7,1.600796803,1
7,7,0.471701562,1
7,3,1.52870686,0
9,9,0.730154007,1
9,9,0.004509752,1
1,1,0.020970035,1
9,9,0.00492059,1
7,7,0.000122116,1
0,0,0.071817932,1
1,1,0.002652853,1
3,3,0.019467001,1
5,5,0.564171562,1
4,4,0.44682376,1
6,6,0.333297001,1
3,3,0.335396637,1
8,8,0.264546234,1
8,8,0.842993804,1
0,0,0.796725919,1
4,4,0.749915629,1
8,8,0.073906256,1
6,3,1.736709628,0
6,6,0.061147123,1
7,7,0.97728346,1
3,0,1.029010889,0
0,0,0.007516106,1
4,4,2.021710666,1
5,5,0.978617347,1
2,2,0.021629581,1
6,6,0.063803967,1
8,8,0.271750541,1
4,4,1.369511451,1
9,9,0.003591663,1
9,9,0.027067274,1
9,9,0.009319876,1
2,2,0.915734705,1
0,0,1.614869163,1
2,4,1.768540067,0
7,2,1.510327629,0
8,8,0.287022562,1
1,1,0.006597568,1
1,1,1.23E-08,1
0,0,0.171533702,1
0,0,0.035459266,1
3,3,1.821527877,1
2,7,1.775124297,0
6,4,1.433498407,0
1,1,0.381701002,1
1,1,1.93E-07,1
9,9,0.354079556,1
7,7,0.209559149,1
7,7,0.034163258,1
4,4,1.583832718,1
2,6,1.401587716,0
8,8,1.098085595,1
6,6,0.780725219,1
2,0,1.2414656,0
2,2,0.200585383,1
8,8,0.0062146,1
5,5,0.023788921,1
3,3,2.610419586,1
5,5,1.340255106,1
3,3,0.666009488,1
5,5,0.335586329,1
7,7,0.046271954,1
9,9,5.98E-05,1
8,8,1.882976022,1
7,4,1.90952034,0
4,4,0.811265511,1
3,3,1.329296185,1
1,1,0.007909109,1
4,4,0.482361174,1
8,8,1.060488448,1
6,3,0.531891902,0
6,6,0.126169674,1
5,5,1.903253855,1
3,3,0.009329209,1
0,0,1.364278952,1
8,8,1.223558338,1
9,9,0.211547641,1
5,5,0.980485448,1
7,7,0.13072643,1
6,6,0.120812633,1
2,2,0.892267726,1
0,0,0.112718177,1
2,4,2.070071834,0
9,9,0.001589262,1
9,9,0.415147092,1
0,0,0.51955328,1
5,5,1.101785946,1
6,2,2.133378991,0
3,3,1.363750767,1
2,6,1.2491077,0
1,1,0.000107795,1
1,1,0.000106422,1
0,0,0.134234224,1
2,2,1.376401904,1
8,8,0.620344501,1
2,2,0.553156562,1
1,1,0.015786923,1
1,1,0.009974768,1
2,7,2.290612931,0
5,5,0.320791326,1
2,2,0.028853822,1
3,3,1.313478166,1
6,4,1.682675442,0
1,1,0.045194119,1
3,2,1.78352877,0
9,9,0.683317047,1
6,2,1.904428527,0
1,1,0.3260956,1
1,3,0.879832459,0
4,4,0.998500048,1
8,8,0.000863499,1
9,9,0.04412133,1
9,0,1.893366633,0
8,0,0.967524085,0
0,4,2.277035157,0
9,9,0.181712711,1
0,0,0.01358595,1
2,2,0.024710686,1
2,2,1.213934002,1
2,0,1.169398886,0
6,6,0.013212785,1
8,8,0.020547192,1
7,7,0.001232855,1
3,3,0.458080258,1
3,3,1.468707558,1
8,8,1.056591775,1
9,9,0.090620105,1
0,0,0.294405586,1
2,2,0.469183811,1
2,5,1.512540341,0
3,3,0.27225859,1
6,6,0.568687031,1
1,1,0.000643999,1
3,3,0.757797644,1
9,9,0.637471797,1
5,5,0.632623436,1
0,0,1.182448672,1
2,5,1.777707099,0
4,4,1.114267382,1
2,4,1.413968188,0
0,0,0.787585782,1
1,1,0.000238104,1
1,1,1.595950697,1
6,6,1.445457191,1
1,1,0.009317372,1
7,7,0.963262447,1
9,9,0.007313606,1
9,9,0.022183216,1
6,6,0.159391705,1
6,2,0.96203041,0
4,4,0.907709519,1
7,3,0.337188668,0
1,8,0.940348478,0
3,3,1.430056172,1
4,4,0.450059363,1
7,7,0.053595663,1
0,0,1.231279691,1
2,2,0.599286951,1
8,8,0.818229962,1
2,4,1.651112751,0
8,8,0.164545054,1
3,3,1.380024444,1
8,8,0.633999412,1
8,8,0.001332382,1
8,8,0.000432949,1
3,3,0.525860873,1
3,3,1.113859062,1
5,5,1.239792416,1
7,7,0.00999377,1
4,7,2.207503967,0
2,0,2.414883447,0
4,4,1.152134141,1
1,1,2.99E-05,1
5,5,0.930620603,1
9,9,1.536637994,1
7,7,0.020812195,1
0,0,1.116494292,1
6,6,0.07812022,1
0,8,1.112297821,0
3,4,0.192938118,0
9,9,0.082873557,1
0,0,0.022253193,1
1,1,0.072922356,1
8,8,0.10951179,1
9,9,2.31E-05,1
6,6,0.901455805,1
3,3,1.371285746,1
9,9,0.713406936,1
2,2,0.253018986,1
0,4,1.88432882,0
2,4,1.166112987,0
0,0,2.05909038,1
3,3,1.584483438,1
5,3,1.426128178,0
3,5,2.217771171,0
3,4,1.535659181,0
5,5,1.446553972,1
1,1,0.000271913,1
1,1,0.001940048,1
8,8,1.239428431,1
2,2,0.507981119,1
2,2,0.866506158,1
1,9,0.964107818,0
6,3,1.190900813,0
7,7,1.304023392,1
8,8,0.630100275,1
9,9,0.241591852,1
6,2,1.247844519,0
4,3,1.709025824,0
1,1,0.010936928,1
7,7,0.005382527,1
3,3,1.759755026,1
0,2,1.977578137,0
6,3,1.843819006,0
3,0,0.832077211,0
1,1,0.549717648,1
1,9,1.298880275,0
3,5,1.507931946,0
5,5,1.066339564,1
3,3,1.244293935,1
7,4,0.913347422,0
3,5,1.431502248,0
8,2,0.967796348,0
0,0,0.009663025,1
0,0,0.091012127,1
3,3,1.43824889,1
1,1,3.37E-05,1
3,3,0.885451185,1
2,4,2.138843527,0
2,7,2.502339,0
4,4,0.923065117,1
2,2,2.084680533,1
8,8,0.021569227,1
4,4,1.012974058,1
8,8,2.357186149,1
9,9,0.00049279,1
9,9,0.017530307,1
4,4,1.542556612,1
2,2,1.737273182,1
4,4,1.472054805,1
6,3,2.515248621,0
6,6,0.021382916,1
4,4,1.231060965,1
6,6,2.0614,1
4,4,1.227522213,1
6,6,0.121280989,1
6,6,0.981026538,1
3,3,0.60721287,1
8,8,0.400912815,1
7,7,0.210232606,1
4,4,1.582754387,1
8,8,0.096344428,1
2,0,0.302786996,0
5,5,0.309998709,1
9,9,0.008637513,1
3,3,0.231396401,1
2,9,0.848274541,0
0,0,0.000733416,1
7,7,0.11294968,1
3,5,1.403227856,0
1,1,0.012835576,1
9,9,0.767521424,1
7,7,0.866244575,1
9,9,0.021305906,1
1,1,0.002401084,1
1,8,0.0696302,0
4,4,1.865926944,1
2,2,0.614357866,1
1,1,1.02E-05,1
6,6,0.665485364,1
4,4,0.941931685,1
3,3,0.82537885,1
0,0,0.797369615,1
1,1,0.01427371,1
6,4,0.78854972,0
9,8,1.405523147,0
6,6,1.725396086,1
1,1,0.00282448,1
7,7,0.553246594,1
1,1,0.031371034,1
3,3,1.664889067,1
2,5,1.652671836,0
7,4,1.518721285,0
3,3,1.734806482,1
6,3,1.453802767,0
9,9,0.00118395,1
7,7,0.651473454,1
8,8,0.139176675,1
2,2,0.682667868,1
5,5,0.799584684,1
3,5,1.164897047,0
4,4,0.226763137,1
5,5,1.167630078,1
4,4,1.205061831,1
5,5,1.886987594,1
7,7,0.572793863,1
2,2,2.12609445,1
5,5,0.13445531,1
7,5,2.498699773,0
1,1,1.87E-05,1
2,7,1.891706993,0
7,7,0.008195417,1
8,8,0.06630978,1
3,3,0.651930612,1
6,6,0.700244191,1
6,0,1.482599324,0
2,2,0.346085695,1
5,5,0.526895303,1
2,2,0.570574977,1
3,3,2.157678078,1
7,7,0.344072182,1
6,4,1.63103449,0
3,2,1.939082014,0
